LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-01-08 22:07:40,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:40,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-76,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:41,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-76,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:41,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-75,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:41,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:41,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-71,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:42,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:42,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-76,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:42,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:42,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-72,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:42,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-74,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:43,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:43,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-75,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:43,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:43,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-71,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:43,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-71,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:44,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-70,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:44,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-74,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:44,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-31,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:44,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-74,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:44,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-75,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:45,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-74,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:45,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-78,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:45,1900-01-00 00:00:00,,90:DE:80:AC:05:B3,-67,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:45,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:45,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:45,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:46,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-71,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:47,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-75,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:47,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-74,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:47,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-77,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:47,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-75,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:47,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-31,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:47,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:47,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-77,,0.000000,0.000000,0.000,0.000,Client
2025-01-08 22:07:48,1900-01-00 00:00:00,,16:76:C5:E5:C2:E9,-73,,0.000000,0.000000,0.000,0.000,Client
