LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-01-10 13:17:11,1900-01-00 00:00:00,,64:20:E0:19:F3:0A,-37, ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:17:11,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:17:11,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:17:11,1900-01-00 00:00:00,,52:EF:81:FB:BA:D4,-53,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:11,1900-01-00 00:00:00,,96:4C:57:FF:19:4C,-82,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:11,1900-01-00 00:00:00,,96:4C:57:FF:19:4C,-82,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:11,1900-01-00 00:00:00,,96:4C:57:FF:19:4C,-82,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:11,1900-01-00 00:00:00,,96:4C:57:FF:19:4C,-82,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:11,1900-01-00 00:00:00,,96:4C:57:FF:19:4C,-83,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:11,1900-01-00 00:00:00,,96:4C:57:FF:19:4C,-83,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:11,1900-01-00 00:00:00,,52:EF:81:FB:BA:D4,-54,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:14,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-34,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:17,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:18,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-59,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:18,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-45,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:19,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-50,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:19,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-37,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:19,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-34,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:20,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-66,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:22,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-68,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:24,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-38,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:24,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-68,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:25,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-74,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:27,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-33,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:28,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-76,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:28,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-32,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:29,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-75,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:32,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-72,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:34,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-70,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:38,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-68,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:40,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-68,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:42,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-34,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:44,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-68,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:45,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-36,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:46,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:46,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-69,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:47,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-74,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:47,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-76,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:47,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-70,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:47,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-71,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:47,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:47,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:47,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:47,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-70,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:48,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:48,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-80,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:48,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-77,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:48,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-76,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:49,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-74,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:49,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-76,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:49,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-75,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:49,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-73,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:49,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-76,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:49,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-36,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:49,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-75,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:49,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-74,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:50,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-75,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:50,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-75,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:50,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-76,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:50,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:50,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-77,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:50,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-78,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:50,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-78,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:51,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-76,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:51,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-72,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:52,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-68,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:54,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-38, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:17:54,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-38, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:17:54,1900-01-00 00:00:00,,52:EF:81:FB:BA:D4,-54,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:54,1900-01-00 00:00:00,,52:EF:81:FB:BA:D4,-54,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:54,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:17:54,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-76,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:57,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:58,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-76,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:58,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-77,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:58,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-76,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:17:58,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-37,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:00,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-78,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:02,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:02,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-77,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:05,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-33,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:06,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-33,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:06,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-78,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:08,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-78,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:09,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-36,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:10,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-75,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:10,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-34,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:12,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-68,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:13,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-36,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:14,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-72,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:14,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-33,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:16,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-79,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:17,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-36,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:18,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:20,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-80,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:22,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-33,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:24,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-82,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:26,1900-01-00 00:00:00,,FA:84:10:EC:FF:6F,-78,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:27,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-34,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:28,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-34,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:31,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:32,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-33,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:35,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-33,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:36,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-33,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:39,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-34,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:40,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:44,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-32,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:47,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:48,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-36,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:51,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:52,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-36,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:55,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-36,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:56,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:58,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-38, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:18:58,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-38, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:18:58,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-38, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:18:58,1900-01-00 00:00:00,,52:EF:81:FB:BA:D4,-44,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:58,1900-01-00 00:00:00,,52:EF:81:FB:BA:D4,-44,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:18:58,1900-01-00 00:00:00,,52:EF:81:FB:BA:D4,-44,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:19:00,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-34,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:19:04,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-36,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:19:05,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-34,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:19:06,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-41, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:19:06,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-41, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:19:06,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-41, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:19:06,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-41, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:19:06,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-41, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:19:06,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-41, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:19:06,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-41, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
