LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-01-10 13:13:22,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-37,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:23,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-36,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:26,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-36,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:26,1900-01-00 00:00:00,,96:4C:57:FF:19:4C,-85,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:26,1900-01-00 00:00:00,,96:4C:57:FF:19:4C,-87,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:26,1900-01-00 00:00:00,,96:4C:57:FF:19:4C,-85,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:26,1900-01-00 00:00:00,,96:4C:57:FF:19:4C,-86,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:26,1900-01-00 00:00:00,,96:4C:57:FF:19:4C,-85,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:26,1900-01-00 00:00:00,,96:4C:57:FF:19:4C,-86,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:26,1900-01-00 00:00:00,,96:4C:57:FF:19:4C,-86,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:29,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-34,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:32,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-36,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:33,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:35,1900-01-00 00:00:00,,64:20:E0:19:F3:0A,-37, ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:13:37,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:13:37,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:13:37,1900-01-00 00:00:00,Thor2558-5G,64:20:E0:19:F3:0A,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-01-10 13:13:37,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:37,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-33,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:13:55,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:14:10,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
2025-01-10 13:14:11,1900-01-00 00:00:00,,5E:90:FB:BF:D8:FC,-35,,0.000000,0.000000,0.000,0.000,Client
